Year,Day,Hour,Wind #,WIND Bt,WIND Bx_gse,WIND By_gse,WIND Bz_gse
2021,317,19,63,3.9,-2.7,-2.4,-0.7
2021,317,20,59,4.2,-1.5,-3.2,-1.7
2021,317,21,55,3.4,2.4,0.3,0.3
2021,317,22,59,3.5,3.0,-0.8,0.7
2021,317,23,60,3.7,2.5,-2.2,-0.4
2021,318,0,62,4.2,3.6,-0.4,-1.5
2021,318,1,59,4.5,3.7,-1.3,-1.6
2021,318,2,61,4.6,2.5,-3.1,-1.2
2021,318,3,60,4.5,1.7,-2.6,-2.2
2021,318,4,59,4.6,1.7,-3.3,-1.4
2021,318,5,61,4.3,1.9,-3.3,0.9
2021,318,6,58,3.6,0.9,-3.1,0.8
2021,318,7,60,3.6,1.1,-3.0,-0.7
2021,318,8,59,2.6,-0.4,0.1,-2.2
2021,318,9,60,3.1,0.2,-1.9,-1.4
2021,318,10,59,3.3,1.0,-2.1,-1.3
2021,318,11,61,4.0,0.1,-2.3,-3.2
2021,318,12,56,3.7,0.5,-2.0,-2.7
2021,318,13,62,3.9,1.3,-2.3,-2.7
2021,318,14,60,4.9,1.5,-2.9,-3.6
2021,318,15,61,4.4,0.9,-2.2,-3.1
2021,318,16,57,3.7,-0.3,-1.9,-1.8
2021,318,17,60,3.6,2.2,-2.1,-1.8
2021,318,18,60,3.6,2.2,-1.8,-2.1
2021,318,19,59,3.2,1.7,-1.5,-2.2
2021,318,20,60,3.1,0.9,-1.7,-2.5
2021,318,21,60,3.0,1.1,-2.0,-2.0
2021,318,22,59,3.4,1.2,-2.5,-1.8
2021,318,23,60,3.3,1.3,-2.3,-1.9
2021,319,0,60,3.3,1.7,-2.5,-1.1
2021,319,1,61,3.1,1.9,-2.3,-0.7
2021,319,2,65,2.5,0.2,-0.8,-0.7
2021,319,3,59,2.5,0.7,-1.4,0.1
2021,319,4,59,2.8,0.5,-2.5,-0.2
2021,319,5,60,3.1,-0.6,-1.6,-1.5
2021,319,6,61,3.4,-1.7,1.2,-2.4
2021,319,7,59,3.2,0.5,-1.8,-0.4
2021,319,8,62,4.7,1.7,-4.2,1.3
2021,319,9,59,4.1,1.3,-2.8,1.5
2021,319,10,60,3.9,0.6,-2.3,2.2
2021,319,11,60,3.7,1.3,-2.8,1.3
2021,319,12,60,3.9,-1.8,3.0,-1.2
2021,319,13,60,3.7,-3.1,0.0,-0.2
2021,319,14,61,4.6,-1.2,2.8,-1.3
2021,319,15,60,6.0,-3.6,3.3,-2.8
2021,319,16,65,5.7,-4.5,-0.5,-1.4
2021,319,17,61,6.0,-1.6,0.1,2.7
2021,319,18,66,7.7,-1.3,6.4,1.4
2021,319,19,60,14.8,-5.1,13.0,2.2
2021,319,20,61,14.9,-4.3,8.3,-1.8
2021,319,21,62,15.1,1.2,-8.1,9.0
2021,319,22,58,16.8,2.5,3.4,13.8
2021,319,23,69,14.5,1.6,9.3,1.5
2021,320,0,62,12.3,1.9,-4.1,4.3
2021,320,1,67,10.2,5.5,-1.7,3.5
2021,320,2,62,7.2,2.2,-4.1,-2.9
2021,320,3,58,8.2,1.4,-5.6,-2.1
2021,320,4,60,7.7,4.2,-4.0,3.6
2021,320,5,59,7.2,4.8,-3.0,3.4
2021,320,6,59,5.5,3.7,-2.1,1.2
2021,320,7,58,7.4,4.7,-3.0,3.1
2021,320,8,62,8.6,4.4,-6.5,1.4
2021,320,9,60,8.4,4.0,-5.0,-2.8
2021,320,10,61,7.6,4.7,-5.3,0.5
2021,320,11,61,4.8,2.9,-3.0,0.7
2021,320,12,59,4.1,0.5,-2.8,-0.4
2021,320,13,61,3.5,0.5,-3.0,-0.5
2021,320,14,60,3.0,1.1,-2.2,-0.7
2021,320,15,60,4.1,2.3,-0.1,1.0
2021,320,16,60,4.4,3.2,-1.2,1.4
2021,320,17,60,4.1,1.4,-1.5,0.6
2021,320,18,62,4.7,2.0,-3.1,1.7
2021,320,19,58,4.5,3.9,-0.8,0.7
2021,320,20,57,5.8,5.2,-2.0,0.8
2021,320,21,61,6.9,6.0,-2.5,1.3
2021,320,22,62,5.9,3.0,-3.7,0.3
2021,320,23,60,6.6,1.8,-4.9,-1.0
2021,321,0,60,7.1,4.1,-4.2,-0.7
2021,321,1,58,7.4,6.2,-1.3,-1.8
2021,321,2,60,6.7,3.9,0.4,1.9
2021,321,3,61,6.5,3.7,-1.2,1.5
2021,321,4,60,5.7,2.3,-4.4,0.2
2021,321,5,61,5.9,2.4,-4.3,-1.4
2021,321,6,59,6.0,3.9,-3.1,-1.1
2021,321,7,59,6.5,2.2,-5.8,-0.5
2021,321,8,59,6.2,3.3,-4.1,-0.8
2021,321,9,61,5.2,3.1,-1.2,-1.5
2021,321,10,61,4.5,1.1,-2.7,0.3
2021,321,11,59,4.4,3.1,-1.1,1.4
2021,321,12,60,5.1,3.0,-1.8,-0.7
2021,321,13,59,5.1,2.9,-3.0,0.5
2021,321,14,61,4.7,2.3,-3.6,-0.5
2021,321,15,59,4.5,3.0,-1.1,2.0
2021,321,16,60,4.1,2.7,-0.5,0.3
2021,321,17,59,3.8,3.0,-0.3,0.8
2021,321,18,59,3.8,3.1,-0.2,-1.1
2021,321,19,60,3.8,3.5,0.0,0.6
2021,321,20,59,4.1,3.7,0.1,1.3
2021,321,21,60,4.4,3.6,-1.3,-0.6
2021,321,22,63,4.2,-1.3,-2.9,-1.1
2021,321,23,57,4.2,-0.0,-3.4,-1.1
2021,322,0,58,4.9,4.4,-0.2,1.8
2021,322,1,59,4.9,4.3,-1.6,1.3
2021,322,2,64,4.3,2.2,-2.3,-0.2
2021,322,3,58,3.0,-0.5,-0.4,-1.6
2021,322,4,59,3.2,1.1,-1.6,-2.1
2021,322,5,60,3.7,-0.1,-1.7,-2.1
2021,322,6,61,3.7,1.3,-1.9,-1.2
2021,322,7,58,3.9,2.5,-2.2,-0.9
2021,322,8,60,4.1,3.3,-2.4,-0.5
2021,322,9,60,4.1,4.0,-0.6,0.1
2021,322,10,61,4.1,3.6,-1.2,0.5
2021,322,11,61,3.8,3.0,0.6,1.8
2021,322,12,59,3.8,3.4,0.1,1.6
2021,322,13,60,3.3,3.0,0.0,1.0
2021,322,14,59,3.0,2.8,-0.9,0.3
2021,322,15,61,2.8,2.1,-0.3,-1.6
2021,322,16,59,2.7,2.4,-0.3,-1.0
2021,322,17,60,2.8,2.7,-0.6,-0.3
2021,322,18,58,3.1,2.7,-1.1,-0.6
2021,322,19,59,3.2,2.9,-1.0,-0.6
2021,322,20,58,3.5,3.0,-0.9,-1.1
2021,322,21,60,3.4,2.9,-0.9,-1.4
2021,322,22,59,3.5,3.0,-1.1,-1.3
2021,322,23,60,3.7,3.6,-0.3,0.5
2021,323,0,60,3.7,3.5,-0.3,0.7
2021,323,1,63,3.6,2.5,-2.1,-0.2
2021,323,2,59,3.2,2.6,-1.6,-0.2
2021,323,3,59,2.7,1.3,-2.2,0.2
2021,323,4,59,3.7,3.1,-1.4,1.1
2021,323,5,60,3.4,3.0,-0.2,0.2
2021,323,6,59,2.9,1.7,1.3,-1.1
2021,323,7,60,3.2,2.9,1.0,0.1
2021,323,8,60,3.5,3.3,0.8,0.9
2021,323,9,59,3.2,3.1,0.4,0.7
2021,323,10,60,2.9,2.8,-0.6,0.2
2021,323,11,59,3.0,2.9,-0.5,-0.4
2021,323,12,60,3.1,2.9,-0.5,-0.7
2021,323,13,61,3.1,2.0,0.4,-1.6
2021,323,14,57,3.3,1.8,-0.6,-0.2
2021,323,15,63,3.3,1.8,-2.1,0.5
2021,323,16,59,3.4,0.8,-3.2,-0.4
2021,323,17,58,3.5,0.9,-2.3,-2.0
2021,323,18,59,4.2,3.4,-2.3,-0.8
2021,323,19,61,4.5,3.8,-2.3,-0.4
2021,323,20,61,4.8,2.9,-3.7,-0.4
2021,323,21,59,5.1,3.2,-3.4,-1.2
2021,323,22,60,5.2,3.7,-2.4,-0.4
2021,323,23,60,4.8,3.0,0.2,0.6
2021,324,0,60,5.2,3.5,-1.6,1.7
2021,324,1,57,5.9,4.8,-1.8,2.4
2021,324,2,61,6.0,5.4,-2.0,1.3
2021,324,3,59,6.4,5.3,-3.1,-0.5
2021,324,4,63,7.4,5.5,-1.8,2.7
2021,324,5,62,7.8,6.3,-2.2,2.5
2021,324,6,66,7.4,2.5,-3.0,-3.0
2021,324,7,60,8.5,5.8,-6.1,-0.3
2021,324,8,60,7.6,5.8,-4.7,-0.2
2021,324,9,62,6.9,4.8,-3.4,-0.5
2021,324,10,57,6.9,2.8,-4.3,-3.1
2021,324,11,65,5.5,3.1,0.8,-0.8
2021,324,12,56,5.4,3.6,-2.3,-0.2
2021,324,13,63,5.2,4.6,-1.3,-0.4
2021,324,14,59,4.2,3.8,-0.1,0.1
2021,324,15,60,4.5,2.4,0.8,-1.6
2021,324,16,59,5.2,2.8,2.8,2.6
2021,324,17,62,5.5,3.1,-1.3,2.2
2021,324,18,58,5.5,3.6,-3.0,-0.1
2021,324,19,66,5.7,3.2,-2.4,-0.8
2021,324,20,59,6.2,4.9,-2.3,0.0
2021,324,21,58,6.3,5.3,-2.2,1.3
2021,324,22,60,6.5,5.7,-1.8,1.6
2021,324,23,61,5.7,4.4,-0.7,1.5
2021,325,0,62,4.9,3.0,-2.3,-1.6
2021,325,1,59,6.4,3.4,-4.4,-1.5
2021,325,2,62,6.9,3.5,-4.6,-1.2
2021,325,3,59,6.9,4.6,-4.9,0.4
2021,325,4,58,8.5,6.0,-5.2,0.6
2021,325,5,60,7.9,6.5,-2.9,2.8
2021,325,6,64,6.6,2.7,-3.2,0.9
2021,325,7,59,6.7,3.7,2.2,4.3
2021,325,8,61,6.7,2.8,-3.3,1.7
2021,325,9,61,5.0,2.6,-1.5,1.6
2021,325,10,62,5.4,1.3,-3.3,1.0
2021,325,11,59,5.2,1.3,-3.0,-1.8
2021,325,12,60,5.3,1.4,-1.5,1.4
2021,325,13,59,5.2,2.3,-1.8,2.4
2021,325,14,59,4.6,3.5,0.5,1.7
2021,325,15,59,5.4,5.1,-0.6,1.2
2021,325,16,62,5.2,3.0,-1.4,1.7
2021,325,17,57,4.8,1.6,-3.4,-0.3
2021,325,18,59,5.3,2.9,-2.5,0.7
2021,325,19,61,5.8,-0.6,-4.3,0.1
2021,325,20,58,6.5,3.7,-3.4,2.5
2021,325,21,64,5.0,3.9,-0.9,0.5
2021,325,22,59,3.8,-0.8,-2.0,-1.1
2021,325,23,61,3.6,0.5,-2.1,-0.7
2021,326,0,59,3.9,-1.0,-2.8,-1.1
2021,326,1,58,3.6,0.6,-3.1,0.8
2021,326,2,60,3.4,3.0,-0.8,-0.4
2021,326,3,60,3.6,0.8,-1.7,-1.4
2021,326,4,60,3.6,2.0,-1.1,-1.1
2021,326,5,59,3.7,1.7,-2.7,0.9
2021,326,6,60,3.8,2.1,-1.4,1.6
2021,326,7,60,4.1,2.8,-1.8,1.7
2021,326,8,61,3.9,2.1,-0.8,2.8
2021,326,9,60,3.4,0.4,-2.2,-0.9
2021,326,10,60,2.8,1.1,-1.1,0.7
2021,326,11,59,2.8,0.3,-1.6,-0.9
2021,326,12,61,2.8,1.6,-0.9,1.3
2021,326,13,60,3.0,1.3,-1.6,-0.2
2021,326,14,56,2.9,0.3,-1.1,-1.2
2021,326,15,60,2.8,2.3,-0.9,-0.7
2021,326,16,61,2.9,0.6,-1.6,-1.6
2021,326,17,58,2.8,0.5,-1.0,-2.0
2021,326,18,60,3.2,1.1,-1.4,-2.5
2021,326,19,59,3.2,2.0,-2.0,-0.1
2021,326,20,61,2.6,1.9,0.0,-0.2
2021,326,21,59,3.1,1.7,1.7,-1.1
2021,326,22,60,3.0,2.0,0.6,1.8
2021,326,23,60,3.0,2.1,0.9,1.5
2021,327,0,60,3.2,2.9,-0.6,-0.3
2021,327,1,61,3.3,1.7,-0.9,-0.5
2021,327,2,58,2.8,0.7,-0.8,-1.0
2021,327,3,60,2.8,1.5,1.0,-1.2
2021,327,4,61,3.5,1.3,0.5,1.3
2021,327,5,60,3.2,0.5,-1.5,0.7
2021,327,6,59,4.7,2.5,-2.1,3.1
2021,327,7,58,5.0,3.6,-1.3,2.7
2021,327,8,60,5.1,3.5,3.1,0.6
2021,327,9,60,4.7,2.3,2.4,-2.2
2021,327,10,61,4.8,2.8,2.7,-2.0
2021,327,11,59,4.0,3.3,1.3,0.9
2021,327,12,62,3.5,2.7,0.8,-0.5
2021,327,13,59,3.6,3.1,0.6,0.2
2021,327,14,60,3.5,0.4,-1.7,-1.5
2021,327,15,59,3.7,0.3,-1.8,-2.9
2021,327,16,58,3.8,2.0,-1.8,-1.8
2021,327,17,63,3.7,1.7,-2.0,-0.7
2021,327,18,59,3.7,2.4,-1.2,-0.8
2021,327,19,61,4.2,2.8,-2.6,0.4
2021,327,20,57,4.5,0.9,-3.3,-1.4
2021,327,21,61,4.4,2.4,-3.0,0.8
2021,327,22,58,4.3,3.4,-1.2,-0.3
2021,327,23,60,4.3,3.3,-0.5,0.6
2021,328,0,62,4.3,1.6,-2.9,-0.7
2021,328,1,57,4.2,2.5,-1.4,1.6
2021,328,2,62,4.2,2.5,-1.5,1.9
2021,328,3,58,4.2,2.3,-1.7,1.4
2021,328,4,61,4.2,3.2,0.5,0.4
2021,328,5,60,4.5,0.2,-3.7,-0.8
2021,328,6,60,4.2,2.3,0.1,0.9
2021,328,7,59,4.3,2.7,1.3,1.0
2021,328,8,62,4.4,-0.8,-3.8,-0.2
2021,328,9,57,4.5,-0.3,-3.3,-0.4
2021,328,10,60,4.5,-0.3,1.3,3.8
2021,328,11,59,4.3,3.5,-0.3,1.2
2021,328,12,60,4.3,2.1,-0.2,3.1
2021,328,13,58,4.5,3.3,-0.0,1.5
2021,328,14,62,4.6,3.3,-0.4,2.1
2021,328,15,61,4.7,0.7,-3.7,0.3
2021,328,16,58,4.4,0.6,-3.7,0.5
2021,328,17,64,4.1,-0.8,-1.6,2.6
2021,328,18,57,4.5,1.0,-0.3,3.8
2021,328,19,57,3.6,1.4,-1.5,1.4
2021,328,20,61,3.7,2.4,-2.3,-0.0
2021,328,21,59,3.7,1.4,-3.0,-0.3
2021,328,22,59,4.1,1.4,-3.5,-0.7
2021,328,23,61,4.3,-0.5,-4.1,-0.2
2021,329,0,61,4.3,1.7,-3.3,-0.0
2021,329,1,58,4.7,0.4,-3.0,-0.2
2021,329,2,59,4.3,2.9,-1.2,1.1
2021,329,3,62,3.1,1.6,0.4,-1.5
2021,329,4,61,3.7,0.8,-1.7,-2.2
2021,329,5,61,3.6,-1.3,-0.8,-2.9
2021,329,6,58,3.8,-2.0,-1.0,-2.4
2021,329,7,58,3.3,-1.4,-1.3,-2.1
2021,329,8,62,4.0,0.2,-3.3,-1.6
2021,329,9,59,3.9,-0.8,-3.0,-1.7
2021,329,10,60,4.1,1.3,-3.7,0.2
2021,329,11,61,3.8,1.7,-2.8,0.2
2021,329,12,58,3.3,0.5,-2.7,-0.3
2021,329,13,60,3.5,1.8,-2.6,0.5
2021,329,14,60,3.0,1.3,-2.2,-0.2
2021,329,15,60,2.1,1.1,-0.8,-0.5
2021,329,16,58,2.2,1.5,-0.9,-0.1
2021,329,17,59,2.4,2.0,-1.1,-0.0
2021,329,18,60,1.9,1.2,-1.3,-0.5
2021,329,19,60,1.8,1.5,-0.8,-0.3
2021,329,20,54,1.6,1.2,-0.5,-0.6
2021,329,21,61,1.9,1.6,-0.1,-1.0
2021,329,22,57,1.4,0.4,0.4,-1.0
2021,329,23,59,1.5,-0.2,0.8,-1.0
2021,330,0,59,1.5,-0.5,-0.3,-1.0
2021,330,1,54,1.5,0.3,0.3,-0.7
2021,330,2,59,1.8,0.4,0.1,-1.2
2021,330,3,59,2.4,-0.0,-0.9,-1.6
2021,330,4,58,2.1,0.2,-0.5,-1.6
2021,330,5,59,2.6,1.4,-1.3,-1.6
2021,330,6,41,2.8,0.7,-1.7,-1.9
2021,330,7,61,3.1,0.9,-1.9,-2.1
2021,330,8,60,3.8,-0.7,-3.0,-2.1
2021,330,9,60,4.5,-0.3,-4.0,-0.6
2021,330,10,60,3.5,-0.6,-3.2,0.7
2021,330,11,60,4.0,0.2,-3.6,-0.7
2021,330,12,60,4.4,0.4,-4.0,-1.8
2021,330,13,60,4.3,0.5,-4.2,-0.9
2021,330,14,60,4.0,-0.2,-3.8,-0.4
2021,330,15,59,3.8,0.3,-2.6,2.6
2021,330,16,59,4.5,1.1,0.2,3.1
2021,330,17,60,5.2,1.8,1.3,4.0
2021,330,18,59,5.4,2.3,0.2,4.8
2021,330,19,59,5.8,2.8,0.0,5.1
2021,330,20,60,6.0,2.8,-0.2,5.1
2021,330,21,59,5.6,1.2,1.1,5.1
2021,330,22,62,5.3,1.1,0.2,4.7
2021,330,23,60,5.1,0.6,-1.4,4.8
2021,331,0,60,4.7,-1.0,2.1,3.6
2021,331,1,60,4.0,-1.8,2.7,1.1
2021,331,2,60,2.9,-2.1,1.8,0.0
2021,331,3,58,2.4,-0.8,-0.9,0.9
2021,331,4,61,2.8,-0.5,-0.7,2.3
2021,331,5,57,2.6,-1.5,0.2,1.3
2021,331,6,62,2.8,-1.7,-0.9,-2.0
2021,331,7,60,2.9,-1.7,-0.5,-1.7
2021,331,8,63,3.2,-1.5,0.2,-1.4
2021,331,9,54,4.0,0.2,-0.4,3.9
2021,331,10,63,3.7,-1.0,1.1,1.1
2021,331,11,61,3.9,-0.5,-0.8,-3.1
2021,331,12,59,4.2,-2.2,1.6,-2.8
2021,331,13,58,4.0,-1.7,3.2,-1.3
2021,331,14,60,3.4,-0.9,3.1,-0.9
2021,331,15,59,3.4,-1.5,2.5,-1.5
2021,331,16,59,3.3,-1.2,2.8,-0.5
2021,331,17,59,3.6,-1.8,2.5,-1.4
2021,331,18,60,4.0,-2.2,2.3,-2.1
2021,331,19,55,4.0,-1.6,3.2,-0.8
2021,331,20,60,4.3,2.7,-1.8,2.7
2021,331,21,59,4.4,2.5,-2.5,2.6
2021,331,22,61,4.9,2.8,-2.2,3.3
2021,331,23,75,12.2,3.1,-11.2,-0.2
2021,332,0,58,14.2,5.0,-13.0,1.3
2021,332,1,63,15.4,6.1,-10.4,3.7
2021,332,2,61,14.8,3.4,-8.1,-8.8
2021,332,3,62,13.3,3.8,-4.4,6.9
2021,332,4,60,12.8,1.9,-1.7,12.3
2021,332,5,57,12.8,5.1,-4.1,8.2
2021,332,6,62,13.0,8.6,-4.4,7.4
2021,332,7,58,11.3,6.4,-6.3,3.7
2021,332,8,60,11.9,9.7,-4.8,3.4
2021,332,9,60,10.7,9.4,-4.5,-1.3
2021,332,10,59,9.4,5.7,-6.7,-2.3
2021,332,11,59,10.0,3.2,-8.8,2.2
2021,332,12,59,10.7,4.7,-7.6,5.5
2021,332,13,60,10.3,4.9,-6.0,6.6
2021,332,14,60,10.6,5.2,-6.3,6.5
2021,332,15,61,11.0,4.4,-8.6,5.1
2021,332,16,61,10.3,3.3,-9.2,2.8
2021,332,17,55,9.8,3.8,-8.4,2.6
2021,332,18,56,9.4,7.3,-4.0,4.2
2021,332,19,66,8.8,5.4,-6.0,-0.5
2021,332,20,62,8.0,2.5,-6.5,-3.8
2021,332,21,60,8.2,0.6,-7.0,-2.8
2021,332,22,59,9.1,0.9,-7.8,-3.6
2021,332,23,61,8.9,3.5,-3.9,-7.0
2021,333,0,60,8.6,0.3,-7.0,-4.4
2021,333,1,61,8.4,1.0,-5.2,-4.4
2021,333,2,59,8.3,4.7,1.4,-6.7
2021,333,3,59,7.9,4.3,1.1,-6.5
2021,333,4,61,5.9,2.6,0.6,-5.0
2021,333,5,61,4.6,1.1,0.2,-4.0
2021,333,6,58,4.1,1.4,-2.6,-2.4
2021,333,7,60,4.5,-0.9,0.2,-1.9
2021,333,8,59,5.2,1.2,-0.9,-4.8
2021,333,9,61,4.9,0.8,-1.3,-2.9
2021,333,10,57,4.7,1.5,-1.8,-2.7
2021,333,11,60,4.8,0.6,-2.6,-3.8
2021,333,12,61,4.8,0.6,-3.7,-2.7
2021,333,13,59,4.8,0.7,-4.1,-2.1
2021,333,14,57,4.4,2.3,-2.4,-1.9
2021,333,15,61,4.5,2.4,-2.2,-2.6
2021,333,16,61,4.4,2.7,-2.3,-2.2
2021,333,17,60,4.3,2.2,-2.8,-2.3
2021,333,18,60,4.2,2.9,-2.0,-1.7
2021,333,19,59,4.0,3.4,-1.3,-0.5
2021,333,20,59,3.1,1.4,-1.9,-1.7
2021,333,21,60,2.9,1.9,-1.9,-0.9
2021,333,22,59,3.5,1.9,-2.8,-0.7
2021,333,23,59,3.6,2.4,-2.4,-0.8
2021,334,0,61,3.0,2.1,-2.1,-0.5
2021,334,1,60,2.4,1.8,-1.4,0.2
2021,334,2,61,1.8,0.7,-1.1,0.4
2021,334,3,60,2.2,1.2,-1.0,0.9
2021,334,4,59,2.9,-0.0,-1.9,-1.8
2021,334,5,59,2.4,0.4,1.2,-1.8
2021,334,6,60,1.9,-0.0,1.8,-0.8
2021,334,7,60,1.2,0.2,1.0,0.0
2021,334,8,60,2.4,-0.0,2.4,0.3
2021,334,9,59,2.8,0.1,2.6,0.6
2021,334,10,59,2.7,0.4,2.5,0.8
2021,334,11,60,3.2,-0.9,2.8,0.2
2021,334,12,60,3.4,-2.5,1.5,-0.9
2021,334,13,60,3.2,-2.6,0.1,-1.2
2021,334,14,62,3.5,-1.4,-1.3,-2.5
2021,334,15,60,4.7,2.0,-2.9,2.0
2021,334,16,63,5.3,1.9,-3.4,1.2
2021,334,17,60,7.5,1.9,-5.3,4.5
2021,334,18,58,7.6,3.3,-3.2,4.6
2021,334,19,65,9.1,-2.8,1.8,-4.4
2021,334,20,63,11.1,-6.5,3.1,-7.8
2021,334,21,67,13.0,-6.7,6.7,-5.8
2021,334,22,57,11.0,2.6,-3.0,-8.4
2021,334,23,60,11.6,-6.3,7.8,-1.3
2021,335,0,62,9.8,-3.1,7.4,2.0
2021,335,1,60,7.1,-4.7,1.1,-0.5
2021,335,2,64,7.1,-3.0,3.5,0.1
2021,335,3,59,7.6,-1.0,5.4,2.2
2021,335,4,62,8.0,-2.7,6.3,-0.2
2021,335,5,60,7.6,-3.2,5.8,-0.3
2021,335,6,60,6.7,-3.8,4.2,0.8
2021,335,7,62,6.2,-3.0,4.8,-0.1
2021,335,8,61,6.5,-0.4,3.2,-3.3
2021,335,9,57,6.6,-0.1,5.0,-2.4
2021,335,10,62,6.5,-1.6,2.4,-3.2
2021,335,11,58,6.7,-2.2,-0.9,-4.3
2021,335,12,59,6.8,-3.8,-0.7,-3.6
2021,335,13,63,6.5,-5.2,1.2,-1.2
2021,335,14,55,6.2,-2.6,2.9,-4.1
2021,335,15,61,6.2,-3.9,4.4,-0.4
2021,335,16,60,5.7,-3.3,3.4,-1.4
2021,335,17,58,5.6,-3.8,3.3,0.2
2021,335,18,64,5.8,-1.9,3.3,-2.1
2021,335,19,58,6.1,-2.1,4.1,-2.6
2021,335,20,60,6.3,-2.0,5.7,-1.0
2021,335,21,63,6.4,-0.7,5.5,0.1
2021,335,22,58,5.7,-1.0,3.1,-1.9
2021,335,23,59,3.6,-2.6,-0.8,-0.8
2021,336,0,61,4.1,-2.7,-2.7,0.1
2021,336,1,60,3.2,-1.6,-0.7,-0.9
2021,336,2,61,3.6,-1.1,-0.5,-0.8
2021,336,3,57,4.3,0.3,3.3,0.3
2021,336,4,62,3.6,-1.4,0.6,1.3
2021,336,5,60,3.8,1.4,1.1,0.8
2021,336,6,60,4.6,1.7,2.9,-2.8
2021,336,7,61,4.1,-0.6,3.1,1.0
2021,336,8,56,5.3,0.9,4.3,0.5
2021,336,9,60,5.3,-3.5,0.4,2.3
2021,336,10,62,5.3,-1.6,3.9,0.6
2021,336,11,57,5.4,-1.4,2.8,2.5
2021,336,12,62,4.5,-1.0,2.9,1.3
2021,336,13,58,4.7,-1.8,3.7,-0.2
2021,336,14,63,5.2,0.1,3.8,-2.4
2021,336,15,58,4.9,-0.7,1.3,-3.6
2021,336,16,60,5.0,-0.8,3.3,-0.6
2021,336,17,60,4.9,-0.8,2.6,-2.8
2021,336,18,60,4.7,-1.8,3.3,-0.6
2021,336,19,60,3.3,-1.9,0.3,-1.7
2021,336,20,61,3.1,-1.6,0.5,-1.2
2021,336,21,58,3.3,-1.7,-1.1,-0.4
2021,336,22,59,3.9,-3.4,-1.5,-0.3
2021,336,23,60,3.9,-3.5,-1.6,0.1
2021,337,0,61,3.7,-2.9,-1.3,0.8
2021,337,1,58,3.7,-2.9,-1.3,1.4
2021,337,2,61,3.4,-3.0,-0.0,1.1
2021,337,3,60,4.1,-3.2,1.5,1.1
2021,337,4,58,4.2,-3.0,0.0,-1.5
2021,337,5,59,4.2,-3.8,0.2,1.0
2021,337,6,60,4.2,-3.9,0.2,0.3
2021,337,7,60,4.1,-3.6,1.0,-0.9
2021,337,8,59,3.9,-2.9,2.0,-0.5
2021,337,9,59,4.5,-3.4,2.8,-0.4
2021,337,10,64,5.9,-2.6,4.7,-1.7
2021,337,11,59,6.3,-1.1,5.8,-1.5
2021,337,12,59,6.5,-2.1,5.1,-2.6
2021,337,13,60,7.2,-1.5,6.0,-2.8
2021,337,14,61,7.0,-1.8,5.8,-2.4
2021,337,15,61,7.7,-2.2,4.6,-1.2
2021,337,16,58,7.6,3.0,5.9,2.2
2021,337,17,59,6.2,0.4,4.8,-1.6
2021,337,18,60,4.6,-3.1,-0.5,-2.5
2021,337,19,58,5.1,-1.4,0.3,-3.2
2021,337,20,61,5.3,-0.4,1.8,-0.3
2021,337,21,60,5.4,-4.0,-1.6,-0.1
2021,337,22,60,4.8,-3.4,1.7,-1.5
2021,337,23,63,6.7,-2.2,5.8,0.6
2021,338,0,63,8.0,-0.3,6.5,2.7
2021,338,1,58,7.7,-3.2,3.4,-4.1
2021,338,2,63,6.6,-2.7,3.7,0.3
2021,338,3,62,5.0,0.6,3.4,1.7
2021,338,4,59,3.1,-1.2,2.1,0.5
2021,338,5,59,4.3,-2.2,3.4,0.2
2021,338,6,59,4.1,-1.0,3.8,-0.1
2021,338,7,58,4.3,-3.0,3.0,-0.2
2021,338,8,60,4.4,-3.6,2.5,-0.4
2021,338,9,58,4.2,-3.9,1.3,0.1
2021,338,10,56,4.7,-4.4,1.5,-0.4
2021,338,11,58,4.8,-4.5,1.4,-0.8
2021,338,12,65,4.9,-4.8,0.1,-1.0
2021,338,13,60,3.6,-3.5,0.3,0.1
2021,338,14,56,2.9,-2.1,1.5,-0.2
2021,338,15,56,5.3,-3.3,3.8,-0.4
2021,338,16,71,6.6,-2.9,3.2,0.4
2021,338,17,60,6.4,2.0,5.7,2.0
2021,338,18,58,6.4,2.2,5.3,2.4
2021,338,19,61,6.2,3.4,4.4,1.9
2021,338,20,59,6.6,6.0,1.1,2.0
2021,338,21,57,6.0,-2.5,3.4,-0.7
2021,338,22,59,5.9,-4.0,4.0,-1.0
2021,338,23,60,5.8,-3.1,4.9,0.2
2021,339,0,60,6.4,-2.7,5.7,0.1
2021,339,1,61,6.7,-1.4,6.4,0.8
2021,339,2,58,6.7,-2.8,5.9,-0.5
2021,339,3,60,6.1,-5.4,2.3,-1.6
2021,339,4,61,6.3,-5.6,2.2,-1.6
2021,339,5,57,5.6,-5.4,-0.5,-1.2
2021,339,6,60,5.7,-5.6,0.1,-1.0
2021,339,7,59,5.6,-5.4,0.2,-1.3
2021,339,8,61,5.6,-5.3,-0.6,-1.3
2021,339,9,61,5.5,-5.3,0.8,-0.3
2021,339,10,63,5.6,-4.3,2.6,-0.5
2021,339,11,62,5.6,-2.1,4.6,-0.0
2021,339,12,58,6.3,-5.6,-1.6,-2.1
2021,339,13,59,6.6,-6.1,0.8,-1.8
2021,339,14,61,6.1,-5.5,2.2,-0.1
2021,339,15,63,5.9,-3.4,3.1,-2.9
